DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
DOM;CTG;23;1559;6209293
DOM;CTG;13500;8100;32049756
DOM;CTG;100;483;1923662
DOM;CTG;5672;22598;90010626
DOM;CTG;259500;9762;38885303
DOM;CTG;28550000;4085505;16131779913
DOM;CTG;78240;27868;110219407
DOM;CTG;1523;13485;53921507
DOM;CTG;15105;14668;57429765
DOM;CTG;7418;56749;226003888
DOM;CTG;45;2;7831
DOM;CTG;93812;34576;135318618
DOM;CTG;108;1242;4746986
DOM;CTG;14775;78050;311133859
DOM;CTG;9675;29482;117658685
DOM;CTG;7317;38120;152424401
DOM;CTG;46;538;2143731
DOM;CTG;22;198;788664
DOM;CTG;48;242;963922
DOM;CTG;56;762;3033567
DOM;CTG;20;214;852394
DOM;CTG;142;1386;5519053
DOM;CTG;120;955;3805502
DOM;CTG;1760;66263;260585211
DOM;CTG;3;90331;360380041
DOM;CTG;545;2530;10075725
DOM;CTG;1635;7590;30227175
DOM;CTG;7467;46295;176943334
DOM;CTG;28;37482;148000598
DOM;CTG;57;53610;213950279
DOM;CTG;57;53610;209905419
DOM;CTG;1124;21070;82496857
DOM;CTG;25318;36559;143521833
DOM;CTG;4960;60288;240136147
DOM;CTG;127;102516;408268297
DOM;CTG;33800;18505;74449501
DOM;CTG;151;813;3237772
DOM;CTG;157;739;2944344
DOM;CTG;90;117;465952
DOM;CTG;909;14662;58402937
DOM;CTG;440;5086;20256588
DOM;CTG;85;841;3347889
DOM;CTG;2;4933;19724650
DOM;CTG;2730;1895;7420171
DOM;CTG;700;5694;22294263
DOM;CTG;500;2622;10268176
DOM;CTG;200;236;924746
DOM;CTG;14670;59745;228552231
DOM;CTG;1182;6513;24894655
DOM;CTG;546;2884;11149834
DOM;CTG;10610;18997;73580393
DOM;CTG;2196;6126;23887573
DOM;CTG;715;4443;17229489
DOM;CTG;100;650;2484332
DOM;CTG;289;1008;3852626
DOM;CTG;10000;81500;311497075
DOM;CTG;1366;47376;181071912
DOM;CTG;129;10885;41603014
DOM;CTG;220;2668;10198758
DOM;CTG;244;3266;12786659
DOM;CTG;15557;73385;280481904
DOM;CTG;6254;30444;119515474
DOM;CTG;2352;6401;25128108
DOM;CTG;333;1875;7167987
DOM;CTG;727;3283;12852986
DOM;CTG;395;5725;22414310
DOM;CTG;678;3193;12250817
DOM;CTG;5117;7487;29312906
DOM;CTG;2855;9746;38067003
DOM;CTG;4689;27360;107597550
DOM;CTG;15840;37707;148286958
DOM;CTG;156;4253;16256707
DOM;CTG;4000;12040;46017482
DOM;CTG;5200;23838;91108499
DOM;CTG;6810;34300;131096315
DOM;CTG;770000;14547;57357483
DOM;CTG;84515;26949;103001037
DOM;CTG;10;61198;243760814
DOM;CTG;61;100;392577
DOM;CTG;2267;8969;36085860
DOM;CTG;1980;7655;30796466
DOM;CTG;358;1597;6423618
DOM;CTG;16449;25711;103440109
DOM;CTG;63;336;1349988
DOM;CTG;132;839;3375835
DOM;CTG;600;889;3554293
DOM;CTG;2212;13813;55231419
DOM;CTG;55;4812;19242829
DOM;CTG;365;2720;10877946
DOM;CTG;102;753;3029678
DOM;CTG;257;1094;4402076
DOM;CTG;95;465;1871195
DOM;CTG;175;694;2792550
DOM;CTG;63;308;1237539
DOM;CTG;6480;15749;62985823
DOM;CTG;533;9054;36202510
DOM;CTG;3000;9540;38145785
DOM;CTG;87;270;1079598
DOM;CTG;2590;13050;52180556
DOM;CTG;40;30;117956
DOM;CTG;150;2;5998
DOM;CTG;1;66;265901
DOM;CTG;3570;15186;59716242
DOM;CTG;3536;12571;48666285
DOM;CTG;734;3369;13377557
DOM;CTG;16656;28961;113719914
DOM;CTG;772;2198;8451546
DOM;CTG;154;1221;4755920
DOM;CTG;904;30688;122706075
DOM;CTG;300;992;3948768
DOM;CTG;27;5690;22751842
DOM;CTG;7;1502;6006082
DOM;CTG;994;202939;811453661
DOM;CTG;11000;50104;199539180
DOM;CTG;41;412;1647706
DOM;CTG;2152;9633;38380886
DOM;CTG;1066;14073;54811306
DOM;CTG;1553;7722;30334179
DOM;CTG;1197;18599;74167573
DOM;CTG;8515;11907;46839548
DOM;CTG;1066;3428;13269434
DOM;CTG;440;1837;7317525
DOM;CTG;300;376;1495907
DOM;CTG;2800;11458;45630011
DOM;CTG;432;505;2021472
DOM;CTG;102893;64826;253820569
DOM;CTG;46512;18560;74193022
DOM;CTG;68376;25538;101966743
DOM;CTG;2040;1484;5931846
DOM;CTG;36;6271;25074656
DOM;CTG;134;20;76896
DOM;CTG;255;2169;8583597
DOM;CTG;2;45;179479
DOM;CTG;8;118;465315
DOM;CTG;84;982;3884826
DOM;CTG;1;26615;105309167
DOM;CTG;1;14581;57693518
ROU;CTG;3;20541;81816888
ROU;CTG;2;16330;65043246
ROU;CTG;793;5638;22805332
ROU;CTG;151;2041;8257103
ROU;CTG;173;2246;9087182
ROU;CTG;1139;21524;87069396
ROU;CTG;1128;7969;32236196
ROU;CTG;561;10230;41382601
ROU;CTG;204;4080;16504498
ROU;CTG;3;15;60678
ROU;CTG;1;15;60678
ROU;CTG;39886;161971;622749066
ROU;CTG;638;7147;27984205
ROU;CTG;210;11224;43946786
ROU;CTG;450;3676;14872251
ROU;CTG;30;383;1549481
ROU;CTG;55;1016;4111562
ROU;CTG;55;924;3737783
ROU;CTG;60;1058;4281461
ROU;CTG;40;672;2718388
ROU;CTG;756;2298;9296886
ROU;CTG;242;4192;16955944
RUS;CTG;19975;24000;94218480
RUS;CTG;2;2;9422
RUS;CTG;466926;1746380;6928723199
RUS;CTG;65033;305809;1196985695
RUS;CTG;111991;308571;1221634045
RUS;CTG;27987;44061;173976779
RUS;CTG;354337;1282910;5003312565
RUS;CTG;177419;855351;3380151081
RUS;CTG;83974;229349;905595517
RUS;CTG;27996;37086;146229712
RUS;CTG;187453;705674;2786438144
RUS;CTG;36383;167192;665937198
RUS;CTG;55977;150037;592425872
RUS;CTG;27868;114453;451921696
RUS;CTG;202426;747822;2940327993
RUS;CTG;8408;32139;128220546
RUS;CTG;40843;184008;722894135
RUS;CTG;55967;152408;595913810
VCT;CTG;173;1500;5898885
VCT;CTG;1260;5220;20528120
VCT;CTG;1563;5735;22553561
VCT;CTG;512;1572;6182031
VCT;CTG;194;2201;8654136
VCT;CTG;240;960;3775286
VCT;CTG;350;1;3933
VCT;CTG;12;15;58989
VCT;CTG;96;1;3775
VCT;CTG;29;15708;60035577
VCT;CTG;70000;54996;216276405
LCA;CTG;1762;7025;28036571
LCA;CTG;4828;15429;61574809
LCA;CTG;2385;6622;26426011
LCA;CTG;2555;8507;33949937
LCA;CTG;192;1204;4805020
LCA;CTG;674;6028;24057623
LCA;CTG;150;939;3747915
LCA;CTG;92;2784;11111209
LCA;CTG;328;3394;13544209
LCA;CTG;120;468;1867732
LCA;CTG;96;1;3831
LCA;CTG;539;6756;26454368
LCA;CTG;1930;7389;28931112
LCA;CTG;5703;16145;63213834
LCA;CTG;2629;7522;29451864
LCA;CTG;1855;6333;24796888
LCA;CTG;188;1180;4619894
LCA;CTG;115;1205;4717310
LCA;CTG;240;2209;8648402
LCA;CTG;192;1204;4714178
LCA;CTG;233;6558;25677116
LCA;CTG;173;2176;8519897
LCA;CTG;120;468;1832421
LCA;CTG;108;416;1630385
LCA;CTG;245;857;3354740
LCA;CTG;2089;10565;41367379
LCA;CTG;1;2;9789
LCA;CTG;1;2;7831
LCA;CTG;7;4;15662
LCA;CTG;7;1;3915
LCA;CTG;7;2;7831
LCA;CTG;15;56;218481
LCA;CTG;1807;10594;41907050
LCA;CTG;2250;2259;8936175
LCA;CTG;150;119;469959
LCA;CTG;2940;5657;22377385
LCA;CTG;3989;7785;30798108
LCA;CTG;838;27232;104081836
LCA;CTG;24;1084;4143102
LCA;CTG;83;565;2160337
LCA;CTG;22;363;1388742
LCA;CTG;500;44438;173991921
LCA;CTG;11;152673;597780444
SEN;CTG;992;43762;167260552
SLE;CTG;27000;25161;98516604
SGP;CTG;6750;103410;409168552
ZAF;CTG;3000;40200;155632290
ZAF;CTG;9405;36627;148165648
ZAF;CTG;2570;22526;90071636
ZAF;CTG;2448;29720;118834718
SWE;CTG;38482;159282;625305479
SWE;CTG;101309;414576;1614107986
SWE;CTG;41954;200524;766412831
SWE;CTG;70;3200;12795232
CHE;CTG;99862;142803;565038702
CHE;CTG;264410;251210;975874042
CHE;CTG;6840;26866;107009356
CHE;CTG;1;1800;7122168
CHE;CTG;576;30223;119335619
CHE;CTG;363;271274;1063948515
SUR;CTG;14400;28317;112790938
SUR;CTG;9862;24954;98135738
SUR;CTG;4341;14438;56780307
SUR;CTG;120;438;1722474
SUR;CTG;8234;64807;256111254
SUR;CTG;13979;35178;137736996
SUR;CTG;331;948;3711828
SUR;CTG;1623;35445;141458538
SUR;CTG;1885;13566;54139799
SUR;CTG;931;5099;20167613
SUR;CTG;9;2;7831
SUR;CTG;9;4;15662
SUR;CTG;250;5;19577
SUR;CTG;84;8;32890
SUR;CTG;11;14;55012
SUR;CTG;94;370;1476626
SUR;CTG;17872;67000;257602270
SUR;CTG;19092;19689;77293426
SUR;CTG;20;698;2781059
SUR;CTG;21;2727;10859282
SUR;CTG;98;2197;8749274
SUR;CTG;34;1355204;5362215436
SUR;CTG;1404;8466;33859774
SUR;CTG;2973;14230;55090850
SUR;CTG;37;18;73069
SUR;CTG;7740;13872;54553832
SUR;CTG;8;10;39326
SUR;CTG;2235;10710;42367475
SUR;CTG;21812;53686;214739168
SUR;CTG;52950;44001;175604507
SUR;CTG;3185;10157;40179240
SUR;CTG;480;1522;6021878
SUR;CTG;52;456;1803881
THA;CTG;766;2635;10493091
THA;CTG;1440;4536;17807293
THA;CTG;100;73;292771
THA;CTG;24500;34962;139234652
THA;CTG;25003;31186;124219870
THA;CTG;25000;33218;130404265
THA;CTG;24427;35093;134128233
TTO;CTG;360;417240;1678644140
TTO;CTG;146;33040;129706656
TTO;CTG;64;16269;63870079
TTO;CTG;90;15633;61371719
TTO;CTG;18690;18905;74214837
TTO;CTG;64;16269;65053519
TTO;CTG;4609;38180;154448118
TTO;CTG;194;1757;7013573
TTO;CTG;7721;27599;109931435
TTO;CTG;7720;22846;91174048
TTO;CTG;893;4380;17480054
TTO;CTG;4148;18194;72611667
TTO;CTG;11648;25916;102330481
TTO;CTG;96;870;3472066
TTO;CTG;2646;24978;98810920
TTO;CTG;1872;6388;25445159
TTO;CTG;29000;38710;153166180
TTO;CTG;19888;32779;129668604
TTO;CTG;150;31680;126431078
TTO;CTG;64;16269;64374269
TTO;CTG;14;5;19916
TTO;CTG;50;5;19954
TTO;CTG;222;5;18039
TTO;CTG;50;5;19954
TTO;CTG;6;6;23945
TTO;CTG;6;1;4789
TTO;CTG;50;15;59863
TTO;CTG;30;6;23945
TTO;CTG;6;18;71836
TTO;CTG;15;21;83615
TTO;CTG;119;275;1114377
TTO;CTG;33;2;8090
TTO;CTG;2880;51504;205939299
TTO;CTG;5;74034;291145132
TTO;CTG;360;417240;1668338312
TTO;CTG;10440;39003;155354800
TTO;CTG;48;257;1023670
TTO;CTG;768;2621;10439040
TTO;CTG;78000;25240;100924392
TTO;CTG;31;261;1010177
TTO;CTG;8;31;118931
TTO;CTG;48;84;325821
TTO;CTG;2210;5881;22768385
TTO;CTG;8;90;348740
TTO;CTG;6;25;96399
TTO;CTG;2;2;7743
TTO;CTG;507;57;226258
TTO;CTG;4;4;15486
TTO;CTG;100;10;39832
TTO;CTG;90;104310;408418503
TTO;CTG;52000;16762;65918074
TTO;CTG;720544;71813;287246417
TTO;CTG;2;353484;1390108823
TTO;CTG;150;5000;19628850
TTO;CTG;180;540;2119916
TTO;CTG;730;5110;20060685
TTO;CTG;120;2160;8479663
TTO;CTG;166;2490;9775167
TTO;CTG;100;1800;7066386
TTO;CTG;224;1568;6155607
TTO;CTG;305;2440;9578879
TTO;CTG;1080;5010;19668108
TTO;CTG;120;960;3768739
TTO;CTG;480;5280;20728066
TTO;CTG;650;4550;17862254
TTO;CTG;172;1104;4334050
TTO;CTG;2499733;246647;986564922
TTO;CTG;8246;79208;316825311
TTO;CTG;107;1926;7561033
TTO;CTG;3;420;1648823
TTO;CTG;5687;29631;118481449
TTO;CTG;5204;18981;75750255
TTO;CTG;40000;35680;142666837
TTO;CTG;2221;9174;35921251
TTO;CTG;394;4618;18080242
TTO;CTG;10000;39000;155941890
TTO;CTG;11000;60500;241909855
TTO;CTG;3000;9300;37186143
TTO;CTG;3868;30029;119608418
TTO;CTG;1800700;179153;712814773
TTO;CTG;1178;11315;45260742
TTO;CTG;30618;81016;322697247
TTO;CTG;7353;15232;59901604
TTO;CTG;52000;44882;175732329
TTO;CTG;26737;11754;46495989
TTO;CTG;26239;7447;29458252
TTO;CTG;3000;9400;36805042
TTO;CTG;21000;80500;315192115
TTO;CTG;14118;180130;718876296
TTO;CTG;129500;6660;26578862
TTO;CTG;3278;23606;92832720
TTO;CTG;2697;22505;89028266
TTO;CTG;431;10070;40512558
TTO;CTG;14892;75726;298589180
TTO;CTG;21797;16513;66027396
TTO;CTG;21995;15878;63490341
TTO;CTG;2798;47179;186027503
TTO;CTG;1044;3563;14012369
TTO;CTG;96;327;1286940
TTO;CTG;131951;80094;316255389
TTO;CTG;52950;43896;175578249
TTO;CTG;1380;3986;15606512
TCA;CTG;323;370766;1461941461
TCA;CTG;55;7704;30419631
TUR;CTG;1;9741;38798151
TUR;CTG;15875;93678;373072715
TUR;CTG;19147;79652;304432092
TUR;CTG;124200;226044;909422481
TUR;CTG;22000;20750;82969082
TUR;CTG;19251;79364;305138040
TUR;CTG;5085;66834;258742941
TUR;CTG;41;718;2778153
URY;CTG;6000;10550;40562746
URY;CTG;1726;15856;60965153
URY;CTG;1381;12658;50613140
URY;CTG;20051;81668;325817372
URY;CTG;12;28;110148
URY;CTG;301;6190;24702350
URY;CTG;213;2631;10500404
URY;CTG;49887;83573;333148444
URY;CTG;9981;40224;155723308
URY;CTG;132;1083;4329983
URY;CTG;576;3047;12189326
URY;CTG;1812;10376;41503706
URY;CTG;72;522;2087953
URY;CTG;480;860;3440563
URY;CTG;600;1500;6000825
URY;CTG;288;828;3313845
URY;CTG;192;657;2626501
URY;CTG;288;1307;5226122
URY;CTG;1020;4497;17987595
URY;CTG;180;1479;5914907
URY;CTG;432;2013;8050379
URY;CTG;480;2994;11976691
URY;CTG;288;921;3682477
URY;CTG;192;1472;5886588
URY;CTG;96;818;3271606
URY;CTG;912;11287;45147784
URY;CTG;72;499;1995795
URY;CTG;192;2860;11439103
URY;CTG;96;638;2553543
URY;CTG;96;843;3371444
URY;CTG;2;5367;21417457
URY;CTG;2;116;462942
URY;CTG;124;4000;15794160
URY;CTG;804;6473;25777886
URY;CTG;804;205;817687
URY;CTG;804;19889;79208819
URY;CTG;804;6181;24614439
URY;CTG;804;1309;5211340
URY;CTG;2084;22578;87046969
URY;CTG;1190;17928;68930907
URY;CTG;10;511;2000393
URY;CTG;200;2421;9478473
URY;CTG;4680;14462;58182818
URY;CTG;1789;9186;37159269
URY;CTG;406;5573;22197816
URY;CTG;5;2693;10724910
URY;CTG;6;6310;25132322
URY;CTG;6;3117;12413726
URY;CTG;3;7531;29998218
URY;CTG;3;1461;5819860
URY;CTG;280;152381;606958093
URY;CTG;7;14627;58263128
URY;CTG;81280;24468;94073273
URY;CTG;112;438;1729539
URY;CTG;554870;28950;114311536
URY;CTG;4300;418;1651477
URY;CTG;73500;4082;16116795
URY;CTG;500896;13245;52296478
URY;CTG;3500;194;767241
URY;CTG;580;2012;8031446
URY;CTG;397;772;3080600
URY;CTG;214614;8043;32100085
URY;CTG;60000;734;2927989
URY;CTG;82000;6513;25992841
URY;CTG;584260;14882;59390959
URY;CTG;435;4213;16814815
URY;CTG;15200;2246;8963596
URY;CTG;577425;33251;132443840
URY;CTG;302340;10025;39930680
URY;CTG;54500;1489;5931707
URY;CTG;1258440;22193;88396853
URY;CTG;250;2165;8622683
URY;CTG;13500;772;3075350
URY;CTG;14;30;118698
URY;CTG;516350;36696;144058289
URY;CTG;889800;13175;51723629
URY;CTG;89500;1448;5684868
URY;CTG;1090880;20513;80529909
URY;CTG;12000;418;1642660
URY;CTG;1908;9439;37056324
URY;CTG;5000;175;688109
URY;CTG;13773;23790;94911394
URY;CTG;1958;17857;71241394
URY;CTG;49231;32074;129746548
URY;CTG;150;4;17475
URY;CTG;506;9229;36230539
URY;CTG;6133;257084;1009251555
VEN;CTG;14008;48801;196334861
VEN;CTG;64;17050;68199425
VEN;CTG;19322;48647;193766705
VEN;CTG;271;929;3700307
VEN;CTG;2436;5925;23693011
VEN;CTG;16214;47371;189413737
VEN;CTG;2815;10177;40692716
VEN;CTG;2;8332;33240970
VEN;CTG;2;35750;142624777
VEN;CTG;3;22907;91389460
VEN;CTG;2;3018;12040781
VEN;CTG;8;6064;24191554
VEN;CTG;1;159;634698
VEN;CTG;1;5832;23266457
VEN;CTG;1;1395;5566260
VEN;CTG;1;2156;8601709
VEN;CTG;24500;55310;221235022
VEN;CTG;25;492;1968956
VEN;CTG;26000;10914;43655018
VEN;CTG;428238;66519;264956868
VEN;CTG;46;99200;395128480
VEN;CTG;27;19786;77673715
VEN;CTG;34714;40403;162551242
VEN;CTG;18240;19470;76234988
VEN;CTG;23258;35240;136429124
VEN;CTG;48446;61890;237957136
VEN;CTG;22500;10382;40993347
VEN;CTG;3306;135104;538138860
VEN;CTG;44;2160;8603604
VEN;CTG;674;11342;45175214
VEN;CTG;3503;52849;210505335
VEN;CTG;7;10017;38285475
VEN;CTG;6;0;1195
VEN;CTG;22;80887;320052029
VEN;CTG;3800;42966;171140023
VEN;CTG;1714;78333;309943694
VEN;CTG;1901;29284;117133044
VEN;CTG;4666;60512;242041314
VEN;CTG;2520;68089;272349952
VEN;CTG;2880;32307;129223212
VEN;CTG;4334;28108;112429790
VEN;CTG;3636;14465;57859138
VEN;CTG;9250;17020;68070299
VEN;CTG;10500;20018;80061070
VEN;CTG;5;15322;60149078
VEN;CTG;63;180913;710223770
VEN;CTG;17;64643;253771666
VEN;CTG;150;420;1679761
VEN;CTG;13000;12623;48245737
VEN;CTG;23000;35520;140544115
VEN;CTG;20000;32618;131945975
VEN;CTG;5000;19902;80505946
VEN;CTG;11000;21110;83509022
VEN;CTG;19500;25408;101630993
VEN;CTG;559500;760006;3039934562
VEN;CTG;141000;207716;830824314
VEN;CTG;39000;44088;176333927
VEN;CTG;18;6088;23567800
VEN;CTG;45;16203;62728175
VEN;CTG;63;20771;80414817
VEN;CTG;63;21088;81642493
VEN;CTG;60;10;39217
VEN;CTG;20;15;56903
VEN;CTG;20;621;2388396
VEN;CTG;1756;7332;29203739
VEN;CTG;10386;25957;103392138
VEN;CTG;12240;9576;38142644
VEN;CTG;24750;36608;145813164
VEN;CTG;630;1608;6404905
VEN;CTG;48;414;1648068
VEN;CTG;840;3846;15319195
VEN;CTG;708;4507;17953810
VEN;CTG;144;747;2976847
VEN;CTG;3000;1500;5974725
VEN;CTG;4200;2100;8364615
VEN;CTG;492;1934;7702615
VEN;CTG;504;700;2787568
VEN;CTG;72;320;1273333
VEN;CTG;72;274;1089790
VEN;CTG;55;1526;6078088
VEN;CTG;49;1568;6245579
VEN;CTG;360;748;2977803
VEN;CTG;2;3;11153
VEN;CTG;11650;35672;142634729
VEN;CTG;10160;34398;137542106
VEN;CTG;3930;9708;38817655
VEN;CTG;12334;20891;84050328
VEN;CTG;26741;88505;355095738
VEN;CTG;4940;16358;65811830
VEN;CTG;1378;10630;42335887
VEN;CTG;54505;262364;1027268111
VEN;CTG;8663;37334;146180386
VEN;CTG;1621;4002;15738225
VEN;CTG;5;22864;91246483
VEN;CTG;16010;89404;356108148
VEN;CTG;24594;164831;656548510
VEN;CTG;8515;31943;123664876
VEN;CTG;21089;174449;675369536
VEN;CTG;6960;53737;208040496
VEN;CTG;211;706;2822348
VEN;CTG;3248;28923;115647945
VEN;CTG;11222;70322;281183900
VEN;CTG;774;11754;46996567
VEN;CTG;17990;107695;433278957
VEN;CTG;13633;84252;338962604
VEN;CTG;25000;73875;294826260
VEN;CTG;2;1642;6538548
VEN;CTG;949;4945;19413875
VEN;CTG;11503;47603;186878979
VEN;CTG;4650;19364;76019552
VEN;CTG;19293;48454;190220948
VEN;CTG;2196;11453;44961844
VEN;CTG;5310;37799;148391044
VEN;CTG;2296;9539;37449608
VEN;CTG;594;1349;5297277
VEN;CTG;1251;7329;28821716
VEN;CTG;1437;7622;29974594
VEN;CTG;13904;141600;566387256
VEN;CTG;7452;85367;340029287
VEN;CTG;1611;18433;73422918
VEN;CTG;24;497;1986397
VEN;CTG;24;109;436298
VEN;CTG;2142;15904;63606575
VEN;CTG;154;3484;13933014
VEN;CTG;0;50;199972
VEN;CTG;0;40;159977
VEN;CUC;24000;31560;124112540
VEN;CUC;3;15236;60271788
VEN;CUC;5;8215;32499493
VEN;CUC;2;7963;31501464
VEN;CUC;8;20294;80280431
VEN;CUC;3;7888;31203981
VEN;CUC;40;108779;430318253
VEN;CUC;43;111227;440001456
VEN;CUC;54000;56700;222787341
VEN;MAI;168000;204122;810712774
VEN;MAI;39000;49500;196268137
VEN;MAI;8000;26560;105550104
VEN;MAI;3825;13464;53516908
VEN;MAI;27000;31860;125624936
VEN;MAI;142500;176406;697227761
VEN;MAI;208500;273711;1081884739
VEN;MAI;25000;41345;164683337
VEN;MAI;80176;273518;1079997435
VEN;MAI;59;142;566284
VEN;MAI;30401;15181;60068681
VEN;MAI;18627;80199;319442934
VEN;MAI;3;7854;31076393
VEN;MAI;3;7854;31076393
VEN;MAI;4;9981;39491630
VEN;MAI;2;4512;17852901
VEN;MAI;60;176183;697114243
VEN;MAI;4500;10455;41224497
VEN;MAI;27000;31860;125800484
VEN;MAI;133;308;1225575
VEN;MAI;504832;39428;157492259
VEN;MAI;291700;2810;11213310
VEN;MAI;417800;18660;74340433
VEN;MAI;566970;13281;52775883
VEN;MAI;237;98;392101
VEN;MAI;7200;151;591771
VEN;MAI;564040;1141701;4530956041
VEN;MAI;2000;316;1257680
VEN;MAI;3;191700;752570109
VEN;MAI;19384;51141;201652114
VEN;MAI;4900;5556;22131975
VEN;MAI;3097;8462;33481905
VEN;MAI;76500;80288;309847014
VEN;MAI;8;64;255957
VEN;MAI;350;934;3722214
VEN;MAI;176882;20510;80930124
VEN;MAI;69128;2179;8513732
VEN;MAI;395000;12746;50129919
VEN;MAI;1769595;25853;101329895
VEN;MAI;3600;130;513350
VEN;MAI;115428;221661;874015500
VEN;MAI;55900;2024;7882378
VEN;MAI;3;3714;14579878
VEN;MAI;160;12;47798
VEN;MAI;24;4;14603
VEN;MAI;1;100;406545
VEN;MAI;108;16;64198
VNM;CTG;7200;19584;76679781
VNM;CTG;4000;16120;63116732
VNM;CTG;26000;121680;486650642
VNM;CTG;28900;107460;420752108
VNM;CTG;73;28269;112599827
VNM;CTG;86;43038;172088953
VNM;CTG;355;69448;274787486
VNM;CTG;307;60187;240119844
XCF;CTG;900;3809;15018213
XCF;CTG;832;6861;26378472
XCF;CTG;370;2208;8794716
XCF;CTG;1158;920708;3604965767
XCF;CTG;11709;121752;478799400
XCF;CTG;500;6543;26083766
XCF;CTG;400;4641;18500511
ALB;BAQ;15000000;6000000;23658180000
DEU;BAQ;35628;91669;366624069
DEU;CTG;188755000;834000;3223997932
DEU;CTG;2810;97723;384304886
DEU;CTG;23800000;114986;439483426
DEU;CTG;141000;26;100537
DEU;CTG;2;3;12899
DEU;CTG;375000;10;38181
DEU;CTG;3139;69433;266956424
DEU;CTG;2;3;12496
DEU;CTG;50331;62243;247884619
DEU;CTG;84650000;367663;1464586744
DEU;CTG;6180;133847;535190247
DEU;CTG;45000;10;38386
DEU;CTG;4;6;25590
DEU;CTG;10;3;12795
ABW;BAQ;624;821;3213785
ABW;BAQ;24;99;387628
ABW;BAQ;19;94;368050
ABW;BAQ;62;105;411120
ABW;BAQ;88;44;170321
ABW;BAQ;12;60;234926
ABW;BAQ;100;240;939703
ABW;BAQ;981;1516;5936027
ABW;BAQ;9;167;653094
ABW;BAQ;56;108;422866
ABW;BAQ;22;431;1685828
ABW;BAQ;247;330;1292092
ABW;BAQ;1;65;256069
ABW;BAQ;46;125;488646
ABW;BAQ;78;474;1854348
ABW;BAQ;31;123;480423
ABW;BAQ;18;465;1821262
ABW;BAQ;15;253;989742
ABW;BAQ;19;304;1190134
ABW;BAQ;38;127;498043
ABW;BAQ;38;179;700079
ABW;BAQ;12;199;779484
ABW;BAQ;19;70;272514
ABW;BAQ;23;95;373532
ABW;BAQ;21;103;402898
ABW;BAQ;57;92;360611
ABW;BAQ;86;830;3250668
ABW;BAQ;1;34;131558
ABW;BAQ;54;253;990447
ABW;BAQ;1;34;132498
ABW;BAQ;11;74;288959
ABW;BAQ;208;341;1336728
ABW;BAQ;132;203;794049
ABW;BAQ;204;340;1329680
ABW;BAQ;173;711;2782539
ABW;BAQ;11;37;143775
ABW;BAQ;36;185;725921
ABW;BAQ;5;86;335161
ABW;BAQ;97;392;1536728
ABW;BAQ;6;28;109945
ABW;BAQ;6;28;109945
ABW;BAQ;10;45;174785
ABW;BAQ;369;1113;4357560
ABW;BAQ;1009;1324;5184186
ABW;BAQ;2;98;383399
ABW;BAQ;1668;1384;5417467
ABW;BAQ;64;420;1645577
ABW;BAQ;12;44;172279
ABW;BAQ;1;59;231167
ABW;BAQ;5;13;51684
ABW;BAQ;84;601;2352390
ABW;BAQ;9;143;560063
ABW;BAQ;4;29;112764
ABW;BAQ;36;184;713586
ABW;BAQ;48;197;763760
ABW;BAQ;60;365;1412305
ABW;BAQ;480;1339;5183252
ABW;BAQ;12;45;172357
ABW;BAQ;48;159;616954
ABW;BAQ;120;334;1291516
ABW;BAQ;1032;5564;21541367
ABW;BAQ;36;130;504063
ABW;BAQ;324;1583;6128196
ABW;BAQ;1200;4773;18480289
ABW;BAQ;1308;4815;18641961
ABW;BAQ;156;544;2105449
ABW;BAQ;96;282;1091749
ABW;BAQ;12;38;148199
ABW;BAQ;36;113;437629
ABW;BAQ;60;193;745641
ABW;BAQ;240;2481;9606926
ABW;BAQ;108;1305;5053636
ABW;BAQ;252;2232;8640612
ABW;BAQ;84;636;2461778
ABW;BAQ;48;226;873399
ABW;BAQ;720;4173;16156955
ABW;BAQ;3;38;150353
ABW;BAQ;6;94;366484
ABW;BAQ;19;118;460455
ABW;BAQ;62650;24663;98242519
ABW;BAQ;1224;1020;4035895
ABW;BAQ;4032;4480;17913325
ABW;BAQ;14144;5815;23252135
ABW;BAQ;816;884;3534683
ABW;BAQ;110350;16635;66539383
ABW;BAQ;7200;6400;24777280
ABW;BAQ;6;6400;24777280
ABW;BAQ;10;200;774290
ABW;BAQ;3;300;1161435
ABW;BAQ;20;15;59991
ABW;BAQ;407;665;2659621
ABW;BAQ;75;875;3499501
ABW;BAQ;130;775;3099558
ABW;BAQ;345;900;3599487
ABW;BAQ;10;18;71990
ABW;BAQ;20;95;379946
ABW;BAQ;500;500;1999715
ABW;BAQ;38;2023;8090847
ABW;BAQ;4815;10262;39812007
ABW;BAQ;6192;11250;43552264
ABW;BAQ;14;350;1399800
ABW;BAQ;26;234;935867
ABW;BAQ;713;5365;21456942
ABW;BAQ;3;155;619912
ABW;BAQ;10;1150;4599344
ABW;BAQ;151;2274;9094704
ABW;BAQ;154;22309;88847345
ABW;BAQ;9225;8200;31340810
ABW;BAQ;9900;4950;19713375
ABW;BAQ;240;323;1276451
ABW;BAQ;3400;2420;9573381
ABW;BAQ;104;447;1769898
ABW;BAQ;200;642;2540636
ABW;BAQ;80;293;1159331
ABW;BAQ;200;644;2546571
ABW;BAQ;28;442;1750866
ABW;BAQ;1740;1489;5889835
ABW;BAQ;100;251;991762
ABW;BAQ;174;211;835984
